"ensembl" "symbol" "baseMean" "log2FoldChange" "lfcSE" "stat" "pvalue" "padj"
"25" "ENSG00000120217.14" "CD274" 877.506944099713 1.2295214340578 0.283084611702194 4.343300141483 1.40358166503739e-05 0.00770084771044367
"26" "ENSG00000167397.15" "VKORC1" 187.146757802599 -0.915300326237263 0.211580839798126 -4.32600762484246 1.51836168729973e-05 0.00770084771044367
"27" "ENSG00000110944.9" "IL23A" 515.002584667431 2.24806777940938 0.519813926695634 4.32475480928331 1.52701608329737e-05 0.00770084771044367
"28" "ENSG00000234883.5" "MIR155HG" 507.379032168817 1.13883278736288 0.263759933186604 4.31768682075448 1.57672936644538e-05 0.00770084771044367
"29" "ENSG00000134955.11" "SLC37A2" 159.77554261736 -1.02208932747454 0.236951828293253 -4.31348993943862 1.60697455813166e-05 0.00770084771044367
"30" "ENSG00000073756.12" "PTGS2" 643.449012864423 1.83100597719342 0.424563757456053 4.3126761176334 1.61290309911674e-05 0.00770084771044367
"31" "ENSG00000174837.15" "ADGRE1" 49.1485296831217 1.20138085976438 0.278629825883484 4.31174536306377 1.61970902956082e-05 0.00770084771044367
"32" "ENSG00000138678.11" "GPAT3" 477.737945138014 -1.09538901169 0.254128709404718 -4.31037097011152 1.62980903924734e-05 0.00770084771044367
"33" "ENSG00000142669.15" "SH3BGRL3" 4671.86432551801 -0.827495357179903 0.194057790710531 -4.26416973083162 2.00646883910391e-05 0.00900302580453623
"34" "ENSG00000136305.11" "CIDEB" 29.6729647456976 -1.57354868022523 0.36918933935507 -4.26217258324424 2.02448992959148e-05 0.00900302580453623
"35" "ENSG00000113302.4" "IL12B" 22.9865848244323 2.66639803484341 0.629000904454372 4.23910047817242 2.24417202887856e-05 0.00969482316475536
"36" "ENSG00000146376.11" "ARHGAP18" 164.042180742646 -0.778318570072431 0.18462480162794 -4.215677217847 2.49029740582258e-05 0.0104592491044549
"37" "ENSG00000182541.18" "LIMK2" 602.576653220073 1.08977764552081 0.259137242873657 4.20540727159057 2.60612425786679e-05 0.0106498915618773
"38" "ENSG00000233276.5" "GPX1" 2138.68221776814 -1.00874110387706 0.240486842299053 -4.19457918875518 2.73378634857252e-05 0.010877591997478
"39" "ENSG00000141524.15" "TMC6" 107.078645015426 -0.683953777858363 0.164713096680571 -4.15239462824718 3.29014261575929e-05 0.0127372744614668
"40" "ENSG00000183160.9" "TMEM119" 181.021519926415 -1.25004911636835 0.301439741413951 -4.14692870457226 3.36964932843036e-05 0.0127372744614668
"41" "ENSG00000099377.14" "HSD3B7" 119.196862373904 -1.25421998057267 0.303553796958873 -4.13178814805797 3.59952098245115e-05 0.0132743310377223
"42" "ENSG00000125733.18" "TRIP10" 250.538055573391 0.914663833063138 0.223220898616766 4.09757257824441 4.17505283947244e-05 0.0147123209321805
"43" "ENSG00000122547.11" "EEPD1" 43.3479171041496 -1.08511663409664 0.264851634884574 -4.09707357317068 4.18405952436349e-05 0.0147123209321805
"44" "ENSG00000121594.12" "CD80" 59.1728827661298 1.15804081704343 0.283993762036404 4.07769807597036 4.54837769416669e-05 0.0156298797126819
"45" "ENSG00000286085.1" "AL109653.3" 19.3210293992712 1.1698642949371 0.290622167245543 4.02537874527889 5.68836859907551e-05 0.0191129184928937
"46" "ENSG00000115756.13" "HPCAL1" 162.468103226735 -1.17401857706162 0.292029792097444 -4.0202013932533 5.81484109139064e-05 0.0191131298482231
"47" "ENSG00000139832.5" "RAB20" 246.198616644182 -0.760454996039584 0.189583214096661 -4.01119371070403 6.04125157789954e-05 0.0193711240648856
"48" "ENSG00000007264.15" "MATK" 112.785971573834 -1.05134576081367 0.262609807218428 -4.00345201098756 6.24248684901753e-05 0.0193711240648856
"49" "ENSG00000104823.9" "ECH1" 302.625318697278 -0.794081292155136 0.198445502782705 -4.00150812701783 6.29400329744635e-05 0.0193711240648856
"50" "ENSG00000271503.6" "CCL5" 267.227612463199 1.54223227870214 0.385814525500018 3.9973411491011 6.40579499500186e-05 0.0193711240648856
"51" "ENSG00000136235.16" "GPNMB" 931.044738357488 -0.765460904929798 0.192004229224502 -3.98668773089774 6.7002116323007e-05 0.0198114398374249
"52" "ENSG00000134594.5" "RAB33A" 36.8232021694141 1.31535114621285 0.33026556284885 3.98270753652519 6.81345814514614e-05 0.0198114398374249
"53" "ENSG00000112096.18" "SOD2" 39767.7397358136 0.854800097545555 0.215472961839553 3.9670875187675 7.27562808793742e-05 0.0207561314508705
"54" "ENSG00000162511.8" "LAPTM5" 5643.66425420045 -0.602323071959987 0.152461154536367 -3.95066581905172 7.79340803839723e-05 0.0218215425075122
"55" "ENSG00000105246.6" "EBI3" 764.346258890363 0.990632680032586 0.251405733509379 3.94037425560794 8.13545864289071e-05 0.0223651153964559
"56" "ENSG00000156265.15" "MAP3K7CL" 53.014634838742 0.888788129979546 0.226431536774137 3.92519585673308 8.66592000356621e-05 0.0226705689750005
"57" "ENSG00000164687.11" "FABP5" 1137.5171831424 -1.02827188963372 0.262078803524474 -3.92352176446689 8.72638779465204e-05 0.0226705689750005
"58" "ENSG00000149968.12" "MMP3" 171.104379231467 1.63825692703899 0.417596947529197 3.92305771565644 8.7432195535408e-05 0.0226705689750005
"59" "ENSG00000105835.12" "NAMPT" 3369.01196631382 0.79673456269077 0.203236504746927 3.92023354112922 8.84631990426607e-05 0.0226705689750005
"60" "ENSG00000169508.7" "GPR183" 1147.66196675856 -0.804221855110126 0.206007290842801 -3.90385142108299 9.46739150145837e-05 0.0237101484744137
"61" "ENSG00000157870.16" "PRXL2B" 24.2019206308755 -1.15450307161659 0.295923666037582 -3.90135431571047 9.56560222843411e-05 0.0237101484744137
"62" "ENSG00000156642.16" "NPTN" 212.484488430666 0.610552120650719 0.156985190714059 3.8892338689629 0.000100561176275185 0.0245239513754967
"63" "ENSG00000163734.4" "CXCL3" 1670.18555130148 1.42767177417016 0.369873013780477 3.85989710246204 0.000113434780663827 0.0272243473593184
"64" "ENSG00000102096.9" "PIM2" 434.622063851486 1.06777771231325 0.277588058443398 3.84662697055816 0.000119755083698526 0.0282921385237767
"65" "ENSG00000131203.13" "IDO1" 2016.86017909911 1.36621802537494 0.358759627819221 3.80817104109435 0.000139998428344762 0.0325650974478575
"66" "ENSG00000092345.13" "DAZL" 29.2762939565637 1.19974779092435 0.315358083371566 3.80439840988876 0.000142149234891441 0.0325650974478575
"67" "ENSG00000128739.22" "SNRPN" 189.652244367072 -0.678665425469904 0.179142634707225 -3.78840819539722 0.000151615597495373 0.0339385494199051
"68" "ENSG00000167850.3" "CD300C" 190.852056934347 -0.798124032261971 0.210767839921745 -3.78674484949081 0.000152633687867298 0.0339385494199051
"69" "ENSG00000120708.17" "TGFBI" 527.260594615884 -1.3664571697459 0.362199560780189 -3.7726637956228 0.00016151386496308 0.0353926034527792
"70" "ENSG00000175189.4" "INHBC" 23.9571954835605 1.25366924144148 0.332705630822505 3.76810346834886 0.000164492524571463 0.0354352543344871
"71" "ENSG00000164088.18" "PPM1M" 53.2684557206513 -1.09651033636324 0.291219998724436 -3.76523020797346 0.000166395704877552 0.0354352543344871
"72" "ENSG00000026508.18" "CD44" 5384.57111650762 1.00113045412001 0.267103059814687 3.74810552456638 0.000178175294118862 0.0374168117649611
"73" "ENSG00000142224.15" "IL19" 30.3964488797708 1.404091978696 0.375259562218505 3.74165543016445 0.000182812056570213 0.0378646341827619
"74" "ENSG00000118557.15" "PMFBP1" 25.6740207504255 -1.18339115497692 0.317637452181131 -3.72560334699481 0.00019484859960449 0.0398123084597282
"75" "ENSG00000069424.14" "KCNAB2" 43.6184756538534 -1.27949966063393 0.343921515457001 -3.72032455990355 0.000198966917954403 0.0401117306596077
"76" "ENSG00000081041.9" "CXCL2" 5271.9147217628 1.4495003786418 0.390100674547581 3.71570846505932 0.000202635117644437 0.0403137234050511
"77" "ENSG00000108582.12" "CPD" 182.874300941224 0.917960377558701 0.24764659717154 3.70673527536035 0.000209948194553494 0.0412261909305042
"78" "ENSG00000107798.18" "LIPA" 1304.44493400567 -0.839895846900726 0.227377994685505 -3.69383083029832 0.000220900790308626 0.042820768582903
"79" "ENSG00000258227.7" "CLEC5A" 508.525360649962 -0.940974363030771 0.255950281889459 -3.67639510331605 0.00023655305875991 0.0452744588411372
"80" "ENSG00000162745.10" "OLFML2B" 65.4413792555405 -0.95006844580828 0.25879732564509 -3.67109066308973 0.00024151764242091 0.0456468344175519
"81" "ENSG00000057252.13" "SOAT1" 1537.74521136729 -0.554633618512784 0.151425060462828 -3.66275976260174 0.000249512521426992 0.0465756706663719
"82" "ENSG00000196151.10" "WDSUB1" 34.1662615673147 -0.726926808487732 0.19882529603938 -3.65610826674567 0.000256073238358113 0.0472174068777398
"83" "ENSG00000108798.9" "ABI3" 230.092613240048 -0.927967029398142 0.254393078651029 -3.6477683839469 0.000264527934772994 0.047543594750581
"84" "ENSG00000139146.14" "SINHCAF" 152.800421139556 0.604684753622055 0.16594645396922 3.6438546239392 0.000268585161065603 0.047543594750581
"85" "ENSG00000145287.10" "PLAC8" 61.5159627467036 0.940887251137789 0.258306397196525 3.64252399998418 0.000269977797438225 0.047543594750581
"86" "ENSG00000105697.9" "HAMP" 1094.47074435715 1.78815862871722 0.490968726490203 3.64210291254245 0.000270419917232141 0.047543594750581
"87" "ENSG00000166165.13" "CKB" 486.984181355866 1.14829463866912 0.315589521836894 3.63857022877519 0.000274155870380033 0.0476463995419092
"88" "ENSG00000104312.8" "RIPK2" 851.691085825025 0.656912800612316 0.180798599126964 3.63339541226757 0.000279715858141162 0.0480602701715269
"89" "ENSG00000101546.13" "RBFA" 33.2987818382121 0.721563263893488 0.199236533399484 3.62164133044164 0.000292739804898182 0.049250601323719
"90" "ENSG00000156127.6" "BATF" 214.103552520676 0.971609329286954 0.268306105409347 3.62127178509262 0.000293158341212613 0.049250601323719
"91" "ENSG00000163739.4" "CXCL1" 2586.60746001851 1.52515757081243 0.422745120425255 3.60774730948572 0.00030886708192262 0.0513194536117584
"92" "ENSG00000078081.8" "LAMP3" 93.427245748862 1.01009569693484 0.28079053903204 3.59732810235314 0.000321502831800634 0.0525646126936592
"93" "ENSG00000162897.15" "FCAMR" 27.7320931168352 1.91722003947868 0.533173368652336 3.59586609572173 0.000323314086012586 0.0525646126936592
"94" "ENSG00000135838.13" "NPL" 354.428259900418 -0.716135784948521 0.19952737982739 -3.58916047295387 0.000331744591874051 0.0530377210140834
"95" "ENSG00000179163.11" "FUCA1" 194.885009077874 -0.893211600561024 0.249380908784636 -3.58171603798428 0.000341344699691145 0.0530377210140834
"96" "ENSG00000160789.20" "LMNA" 715.66638184243 -0.898013941794884 0.250822747610846 -3.58027312254853 0.000343235252986462 0.0530377210140834
"97" "ENSG00000090013.10" "BLVRB" 327.942043938748 -0.871040489199072 0.243328598877432 -3.57968809756649 0.000344004558410702 0.0530377210140834
"98" "ENSG00000216490.4" "IFI30" 8162.75473762111 -0.959544693402528 0.26823177348637 -3.57729690607026 0.000347165766375329 0.0530377210140834
"99" "ENSG00000115008.5" "IL1A" 1353.69208267263 0.958128598567232 0.267905050439195 3.57637378241473 0.000348393410176003 0.0530377210140834
"100" "ENSG00000163661.4" "PTX3" 55.0140760588621 1.57460121562796 0.440498543430889 3.57458892681902 0.000350778578135473 0.0530377210140834
"101" "ENSG00000105855.10" "ITGB8" 535.227717722668 0.898383306072536 0.252132700843871 3.56313680480838 0.0003664495805719 0.0544346637227975
"102" "ENSG00000102879.15" "CORO1A" 451.977870794639 -0.864616997025928 0.24269357216903 -3.56258713116531 0.000367217969558555 0.0544346637227975
"103" "ENSG00000276070.5" "CCL4L2" 19185.0432429537 1.35016869088328 0.379621726508588 3.5566159589992 0.000375662702576635 0.0551458258539682
"104" "ENSG00000155970.12" "MICU3" 28.4049511836455 1.02189556380045 0.288161072007522 3.5462651380398 0.000390732862398905 0.0568065469179946
"105" "ENSG00000211584.14" "SLC48A1" 128.848747972741 -0.720732405534109 0.204026749587657 -3.53253878224658 0.000411589850802868 0.059268938515613
"106" "ENSG00000145779.8" "TNFAIP8" 1394.29675496303 0.577677707502505 0.164516162664032 3.51137358268084 0.000445797435741325 0.0635503421593011
"107" "ENSG00000184574.10" "LPAR5" 212.0683194959 -0.766615858350999 0.218530971077757 -3.50804215333955 0.00045141751599778 0.0635503421593011
"108" "ENSG00000167705.12" "RILP" 69.0397877421276 -0.888689843261397 0.25356273083914 -3.50481255790379 0.000456928864399745 0.0635503421593011
"109" "ENSG00000214212.9" "C19orf38" 39.967967319816 -0.957599779229285 0.27327893885216 -3.50411115928452 0.000458134080381205 0.0635503421593011
"110" "ENSG00000050730.16" "TNIP3" 723.609188005195 1.31092479798325 0.374926360605114 3.49648607227159 0.000471429102911814 0.0648000730547875
"111" "ENSG00000023445.14" "BIRC3" 363.947362865141 0.667329582546701 0.191131408969196 3.49147001084605 0.000480370389102365 0.0653370449951445
"112" "ENSG00000023892.11" "DEF6" 100.656034620939 -0.802642550843526 0.230288809777356 -3.48537365588681 0.000491450246638111 0.0653370449951445
"113" "ENSG00000101474.12" "APMAP" 570.097615403824 -0.655139043034456 0.188299047877481 -3.47924777325868 0.00050282345238461 0.0653370449951445
"114" "ENSG00000164733.21" "CTSB" 19089.5608490869 -0.741277379561278 0.213063195218796 -3.47914325982043 0.000503019602226978 0.0653370449951445
"115" "ENSG00000110047.18" "EHD1" 577.643735133742 0.903152378201203 0.259614486866742 3.47882119022419 0.000503624508165789 0.0653370449951445
"116" "ENSG00000134470.21" "IL15RA" 250.963066320266 1.29275765591278 0.371658876844219 3.47834462313849 0.000504520833114951 0.0653370449951445
"117" "ENSG00000079257.8" "LXN" 35.6825040746252 -1.04552032067545 0.300865438803773 -3.47504294555198 0.000510771572923749 0.0653370449951445
"118" "ENSG00000122694.16" "GLIPR2" 250.154996916923 -1.04534069802628 0.301187075557497 -3.4707355755268 0.000519034840370682 0.0653370449951445
"119" "ENSG00000168000.14" "BSCL2" 130.637100596347 -0.709124007807738 0.204373852115069 -3.46973940388655 0.000520963556490705 0.0653370449951445
"120" "ENSG00000111012.10" "CYP27B1" 87.7939595017134 1.43651781586589 0.414130209160046 3.46875882051563 0.000522868613738092 0.0653370449951445
"121" "ENSG00000137393.9" "RNF144B" 451.906114643185 0.73882202104823 0.212993212978512 3.46875851449205 0.00052286920928654 0.0653370449951445
"122" "ENSG00000112514.15" "CUTA" 140.619209277936 -0.677307401990018 0.195601102445849 -3.46269726254496 0.000534789740841139 0.066278859684574
"123" "ENSG00000082781.12" "ITGB5" 74.0909544461931 -1.02531170226489 0.296666112019861 -3.45611332310259 0.000548024868895505 0.0673669594934963
"124" "ENSG00000117984.14" "CTSD" 4311.6179555544 -0.765379742880896 0.221850006451976 -3.44998747181275 0.000560612569759559 0.0683585649577785
"125" "ENSG00000064225.12" "ST3GAL6" 284.09965336303 -0.646058985168506 0.187726273604753 -3.44149475064287 0.000578509696156899 0.0699765328471385
"126" "ENSG00000161981.10" "SNRNP25" 77.995459998873 -0.792075197692932 0.230587816048141 -3.43502623541725 0.000592496464717662 0.0706971304401981
"127" "ENSG00000148180.19" "GSN" 757.865104891915 -0.908990411817071 0.264678543920615 -3.4343184693116 0.000594045814687266 0.0706971304401981
"128" "ENSG00000113648.16" "H2AFY" 622.838204744667 -0.513219115953191 0.149526478613156 -3.43229587637756 0.000598494225948767 0.0706971304401981
"129" "ENSG00000198189.11" "HSD17B11" 120.124558846792 -0.773073779994642 0.22568728070089 -3.42542024341735 0.000613849131822535 0.0719488284740832
"130" "ENSG00000118418.14" "HMGN3" 90.2591141091902 -0.996584902417673 0.291381851693343 -3.42020237920137 0.000625745648130913 0.0727790323056878
"131" "ENSG00000163382.12" "NAXE" 180.563533420197 -0.850824144441377 0.250464714813438 -3.39698206621689 0.000681334320598765 0.0786395032630025
"132" "ENSG00000085365.18" "SCAMP1" 104.039351778822 0.560053887196733 0.164992709349634 3.39441596785911 0.00068775142831773 0.07877879997094
"133" "ENSG00000111348.9" "ARHGDIB" 872.508311511041 -1.03921806348481 0.306560029395778 -3.38993333714472 0.000699096215663472 0.0794762013596368
"134" "ENSG00000132170.21" "PPARG" 135.921998572703 -0.705332262762874 0.208278488244696 -3.3864863755599 0.000707937916338451 0.079514494914392
"135" "ENSG00000169504.15" "CLIC4" 476.488390649206 0.662619956653905 0.195710944066191 3.38570722151236 0.000709950847449929 0.079514494914392
"136" "ENSG00000232759.1" "AC002480.1" 19.43135160555 1.12000560321869 0.331065636362192 3.38303188311993 0.000716903090057296 0.07970275530637
"137" "ENSG00000111843.14" "TMEM14C" 196.417065089404 -0.75653421635664 0.225024513351872 -3.36200801009464 0.00077377878955977 0.0853980678696622
"138" "ENSG00000278330.1" "AC018529.2" 59.5988931755407 -0.82235027657889 0.245585737550962 -3.34852620017579 0.00081242598849986 0.0890136300443325
"139" "ENSG00000071242.12" "RPS6KA2" 63.3382083558587 -0.787277045475339 0.23544528737632 -3.34377916096068 0.000826454975934743 0.0898992750800958
"140" "ENSG00000065485.20" "PDIA5" 46.0610046031307 0.81999790584534 0.246538503695156 3.32604397915574 0.000880880286913748 0.0950216870908325
"141" "ENSG00000243989.9" "ACY1" 55.1090242528092 -0.744831598267408 0.224050461211944 -3.32439216700752 0.0008861149391407 0.0950216870908325
"142" "ENSG00000168685.15" "IL7R" 113.231548126932 0.940221284352893 0.283112635597273 3.32101491114778 0.000896907453701204 0.0955016950701564
"143" "ENSG00000203963.11" "C1orf141" 44.2443154995887 0.771908462735207 0.232692644693847 3.31728776279459 0.000908959450432441 0.0961081600736958
"144" "ENSG00000239697.11" "TNFSF12" 32.8132224051138 -0.975872468351161 0.294487022431201 -3.31380466376629 0.000920357794121186 0.096325179916177
"145" "ENSG00000182712.16" "CMC4" 18.9915290561427 -1.10175564102165 0.332577889420267 -3.31277476967029 0.000923753378825771 0.096325179916177
"146" "ENSG00000102531.16" "FNDC3A" 310.070778390986 -0.691399547282964 0.209190823287365 -3.30511413654695 0.000949377296271832 0.0977826049388176
"147" "ENSG00000068697.7" "LAPTM4A" 1208.29177097141 -0.458165703071407 0.138756040863089 -3.30195139773036 0.000960147054611585 0.0977826049388176
"148" "ENSG00000089351.14" "GRAMD1A" 519.09392832758 1.17856553103053 0.356968724149235 3.30159325257249 0.000961373716820941 0.0977826049388176
"149" "ENSG00000049860.14" "HEXB" 685.947489020155 -0.660763971722825 0.200174196699479 -3.30094479017607 0.000963598421685438 0.0977826049388176
"150" "ENSG00000182054.9" "IDH2" 291.448769541348 -0.717396812043565 0.218437630786681 -3.28421806013887 0.00102265762968923 0.103083889072674
"151" "ENSG00000136634.6" "IL10" 592.668864174709 0.89906139911397 0.27397615717898 3.28153153314958 0.00103244979569463 0.103381727886774
"152" "ENSG00000175274.18" "TP53I11" 119.061287367357 -0.793934012644791 0.242414286503755 -3.27511230503526 0.00105619976500695 0.105064081887533
"153" "ENSG00000116586.11" "LAMTOR2" 224.520574696996 -0.766520567142555 0.234722666456319 -3.26564357296615 0.00109215624154554 0.107504787289055
"154" "ENSG00000096092.6" "TMEM14A" 37.983255883936 -0.985538738472261 0.301857081410347 -3.26491839736737 0.00109495616683296 0.107504787289055
"155" "ENSG00000186577.14" "SMIM29" 228.589439405013 -0.42789226575051 0.131281018624897 -3.25936125597187 0.00111663382270329 0.10864346230004
"156" "ENSG00000165140.10" "FBP1" 29.274390011825 -1.01965563625165 0.312943572713229 -3.25827313662718 0.00112092461103216 0.10864346230004
"157" "ENSG00000123610.5" "TNFAIP6" 732.201382482048 1.8655750218803 0.57516511394165 3.24354689924667 0.00118051374071532 0.113690240507106
"158" "ENSG00000185187.13" "SIGIRR" 30.8277349942074 -0.860238572994254 0.26591246479579 -3.23504418514146 0.00121623907698488 0.11518344456666
"159" "ENSG00000130312.6" "MRPL34" 120.113097003905 -0.74116563170762 0.229212349999683 -3.2335327119531 0.00122269332640907 0.11518344456666
"160" "ENSG00000100422.14" "CERK" 80.6839576011437 -0.887230785954699 0.274425991961585 -3.23304210221784 0.00122479510511487 0.11518344456666
"161" "ENSG00000136048.14" "DRAM1" 595.769025705811 0.718960302753661 0.222469598106157 3.2317238349601 0.00123045911993769 0.11518344456666
"162" "ENSG00000064961.19" "HMG20B" 84.709805262365 -0.750533789796796 0.232391502576592 -3.22960943698633 0.0012395942950031 0.11518344456666
"163" "ENSG00000126246.10" "IGFLR1" 129.305488462378 -1.0166411446192 0.31483554661711 -3.22911804446148 0.00124172628732577 0.11518344456666
"164" "ENSG00000140022.12" "STON2" 108.668345220746 0.743591839361853 0.230467978331488 3.22644319069926 0.00125339110863825 0.115254405355431
"165" "ENSG00000131238.17" "PPT1" 1079.25846295277 -0.573658364922724 0.177853602083812 -3.22545260934547 0.00125773656637871 0.115254405355431
"166" "ENSG00000158716.8" "DUSP23" 169.810175998272 -0.872522428619851 0.271404633744789 -3.21483983740791 0.00130517322038831 0.118623521745771
"167" "ENSG00000087253.13" "LPCAT2" 385.409247284726 -0.530648322742225 0.165121915753616 -3.21367590922348 0.00131047497733591 0.118623521745771
"168" "ENSG00000105711.12" "SCN1B" 102.525580120516 0.6240228684259 0.194365285822905 3.21056749297545 0.0013247315511087 0.118623521745771
"169" "ENSG00000156011.17" "PSD3" 125.176445398036 0.717804034232497 0.223592852620694 3.21031744002206 0.0013258846015235 0.118623521745771
"170" "ENSG00000174145.8" "NWD2" 43.1164642127442 0.897309677371701 0.279842151823335 3.20648505425363 0.00134367284673584 0.11950784378027
"171" "ENSG00000108479.11" "GALK1" 52.8262821158514 -0.892536672819608 0.27912007723945 -3.1976799435102 0.00138537947104515 0.122496711123992
"172" "ENSG00000136404.15" "TM6SF1" 152.19259660017 -0.730784306219019 0.228759573333548 -3.19455179763551 0.00140048151070039 0.122631888582967
"173" "ENSG00000166886.13" "NAB2" 43.9882111130356 -0.692841803290996 0.216919344349926 -3.194006534398 0.0014031294130194 0.122631888582967
"174" "ENSG00000211689.7" "TRGC1" 24.8205097134724 1.6485700168613 0.517120749148761 3.18797886098176 0.00143271010144669 0.124497567436057
"175" "ENSG00000169429.11" "CXCL8" 91514.1380305979 0.793202698021125 0.249114847063867 3.18408439870213 0.0014521266661376 0.124863530359892
"176" "ENSG00000164002.11" "EXO5" 54.0952652285266 0.559688632956105 0.17579137106167 3.18382312838188 0.00145343791953314 0.124863530359892
"177" "ENSG00000167552.14" "TUBA1A" 969.139668976313 -0.682567307093831 0.214978144329198 -3.17505441878133 0.00149808403521542 0.127971924364165
"178" "ENSG00000285744.1" "AC083837.1" 74.549026758881 1.06293248209538 0.335358984156934 3.16953632468653 0.00152682372223532 0.129694239776394
"179" "ENSG00000167515.10" "TRAPPC2L" 165.565162239886 -0.648247421737781 0.204976064556841 -3.16255179910539 0.00156392909725383 0.132103955030603
"180" "ENSG00000161921.15" "CXCL16" 2324.77614367646 -0.490616399561288 0.155298189727554 -3.15918943048852 0.001582086208916 0.132895241548944
"181" "ENSG00000226397.8" "C12orf77" 30.569761083255 0.848856107852692 0.268976484652941 3.15587479309936 0.00160017534871235 0.13367210647807
"182" "ENSG00000165886.5" "UBTD1" 45.4377447466279 -0.729553952924241 0.231857027944486 -3.14656820796875 0.00165198725164465 0.13724201782894
"183" "ENSG00000250644.3" "AC068580.4" 103.910440820936 -0.843523463764928 0.268450079678852 -3.14219859712479 0.00167684256281542 0.13833877171946
"184" "ENSG00000178209.15" "PLEC" 290.523098091593 -0.67207310762404 0.214060666430669 -3.13963849048239 0.00169156438084005 0.13833877171946
"185" "ENSG00000253831.2" "ETV3L" 38.694152630225 1.51299104073424 0.48207399489188 3.13850374997635 0.00169812762257742 0.13833877171946
"186" "ENSG00000234906.10" "APOC2" 423.633904414485 -1.14120352817862 0.363686982047228 -3.13787290860585 0.0017017864775013 0.13833877171946
"187" "ENSG00000122877.16" "EGR2" 452.267825092569 -0.726282510516872 0.231684406648554 -3.13479237132511 0.00171975785277789 0.139052078791453
"188" "ENSG00000102794.9" "ACOD1" 103.433513232008 1.33807365788301 0.427565111015039 3.12952021437489 0.00175092025078628 0.140818692510045
