"ensembl" "symbol" "baseMean" "log2FoldChange" "lfcSE" "stat" "pvalue" "padj"
"2777" "ENSG00000008086.11" "CDKL5" 55.8337244220662 0.327825468301779 0.27114885065984 1.2090240010386 0.226653624679787 0.939978299708773
"2778" "ENSG00000102225.16" "CDK16" 176.5955941306 -0.342881620750886 0.284192039789533 -1.2065138101856 0.227619437424523 0.939978299708773
"2779" "ENSG00000103266.11" "STUB1" 180.143709648491 -0.439467471663756 0.363705409005838 -1.20830612023343 0.226929535193817 0.939978299708773
"2780" "ENSG00000108840.15" "HDAC5" 84.1461123400758 -0.276769040678731 0.229046028428938 -1.20835555445834 0.226910527954229 0.939978299708773
"2781" "ENSG00000136874.11" "STX17" 164.261619824218 0.241318797489402 0.199850842926853 1.20749451918862 0.227241754537073 0.939978299708773
"2782" "ENSG00000142634.13" "EFHD2" 451.248458028113 -0.573734799092922 0.474613675036245 -1.20884590830449 0.226722050564084 0.939978299708773
"2783" "ENSG00000162104.10" "ADCY9" 49.6581073675758 0.447451826036255 0.37088919513907 1.20642993082739 0.227651761134471 0.939978299708773
"2784" "ENSG00000163904.13" "SENP2" 114.527270381593 0.222296868437574 0.184179260392893 1.20695928501053 0.227447824270529 0.939978299708773
"2785" "ENSG00000165156.15" "ZHX1" 124.212404817302 0.236519353556554 0.196049422098674 1.20642719078005 0.227652817092997 0.939978299708773
"2786" "ENSG00000176994.11" "SMCR8" 53.5407830849215 0.379094616708676 0.314153680181391 1.20671709619887 0.227541112792247 0.939978299708773
"2787" "ENSG00000179630.11" "LACC1" 316.680300814848 -0.406364105086567 0.336753358299778 -1.20671136626 0.227543320233171 0.939978299708773
"2788" "ENSG00000182944.17" "EWSR1" 1567.63427754943 0.238526913341948 0.197729511219938 1.20632935301514 0.227690524065591 0.939978299708773
"2789" "ENSG00000197451.12" "HNRNPAB" 173.890224684025 -0.346581181546689 0.286598658267483 -1.2092910121834 0.226551062616669 0.939978299708773
"2790" "ENSG00000231817.8" "LINC01198" 34.0695324484068 -0.568909864242703 0.471555954063961 -1.20645250969631 0.227643059830434 0.939978299708773
"2791" "ENSG00000165475.15" "CRYL1" 80.9730846240302 -0.334486235039338 0.277408589644474 -1.2057529850392 0.227912748382177 0.940221717717018
"2792" "ENSG00000175387.16" "SMAD2" 368.024036622712 0.217221665542079 0.180124953286865 1.20594987856088 0.227836816785307 0.940221717717018
"2793" "ENSG00000124209.4" "RAB22A" 290.002061885427 -0.30389405867139 0.252121608727331 -1.20534713468392 0.228069320651099 0.940530768084266
"2794" "ENSG00000106723.17" "SPIN1" 136.248720798553 0.277476377866777 0.230461396174482 1.20400371807476 0.228588141478052 0.94101104864074
"2795" "ENSG00000114902.14" "SPCS1" 412.017915674661 -0.279881701691323 0.232666339968493 -1.20293163905541 0.229002775598194 0.94101104864074
"2796" "ENSG00000122678.17" "POLM" 42.4785022976087 -0.298919702599533 0.248364857632761 -1.20355071747519 0.228763277388777 0.94101104864074
"2797" "ENSG00000147481.16" "SNTG1" 47.2840490784225 0.400303513271787 0.332339364613755 1.2045022525003 0.228395511974935 0.94101104864074
"2798" "ENSG00000171561.4" "OR2AT4" 53.6434155402984 -0.374251069561945 0.310890289440819 -1.20380430741368 0.228665224460372 0.94101104864074
"2799" "ENSG00000175155.9" "YPEL2" 93.4626996123439 0.303446384104216 0.252232043011045 1.20304454771803 0.228959082171686 0.94101104864074
"2800" "ENSG00000215012.9" "RTL10" 53.9145344007739 -0.260195136177751 0.216151255867454 -1.20376416566973 0.228680743648352 0.94101104864074
"2801" "ENSG00000249437.7" "NAIP" 233.874683638812 0.346466936784903 0.28771400065461 1.2042060379287 0.228509952847319 0.94101104864074
"2802" "ENSG00000261807.2" "LINC02141" 52.9731246697123 0.340886529018958 0.283320194662548 1.20318471976548 0.228904846609876 0.94101104864074
"2803" "ENSG00000273274.2" "ZBTB8B" 83.741113638868 -0.407305913303181 0.338519075119155 -1.20319929729163 0.228899206778422 0.94101104864074
"2804" "ENSG00000163463.11" "KRTCAP2" 443.316671553524 -0.31734198991987 0.263994816534154 -1.20207659410167 0.22933385380797 0.9416995822318
"2805" "ENSG00000198715.13" "GLMP" 182.944644528867 -0.345227256745471 0.287154949707191 -1.2022333485719 0.229273132112371 0.9416995822318
"2806" "ENSG00000131236.17" "CAP1" 1099.65306641406 -0.241354930380077 0.200953037412893 -1.20105141722327 0.229731256886953 0.942957956673227
"2807" "ENSG00000158691.14" "ZSCAN12" 46.1486636406634 0.296583102152739 0.246974807620959 1.20086378448734 0.229804044485306 0.942957956673227
"2808" "ENSG00000152223.14" "EPG5" 95.0600074953015 0.28606144267738 0.23828562065483 1.20049813283428 0.229945937361537 0.943204168992231
"2809" "ENSG00000136682.14" "CBWD2" 427.167975530441 0.184531468624884 0.153753273807699 1.20017911849915 0.230069783289989 0.943376206455713
"2810" "ENSG00000107551.21" "RASSF4" 368.073050838075 -0.297596800439644 0.248071532466222 -1.19964107723713 0.230278766054813 0.943786522800166
"2811" "ENSG00000166848.6" "TERF2IP" 339.904215098649 -0.302045701099849 0.251809750705417 -1.19949962324216 0.230333731167847 0.943786522800166
"2812" "ENSG00000144504.15" "ANKMY1" 33.1057146907148 -0.427011532778603 0.356159967297924 -1.19893186204561 0.230554441329767 0.944341956880904
"2813" "ENSG00000181026.15" "AEN" 704.644224694076 0.419638891392514 0.350069802354975 1.19872919220549 0.230633263127798 0.944341956880904
"2814" "ENSG00000112144.15" "ICK" 45.3339780285406 0.354876891489905 0.296465837867825 1.19702456796429 0.231296979009647 0.944343226479129
"2815" "ENSG00000114450.10" "GNB4" 272.560972246808 0.256519639999062 0.214433393621827 1.19626722156651 0.231592295816183 0.944343226479129
"2816" "ENSG00000119760.16" "SUPT7L" 153.36628463216 0.196646129642745 0.164346009185576 1.1965372972379 0.231486952820736 0.944343226479129
"2817" "ENSG00000125458.7" "NT5C" 101.928806526723 -0.420113340471995 0.350734861152963 -1.19780890639432 0.230991419108426 0.944343226479129
"2818" "ENSG00000141699.11" "RETREG3" 147.040001190673 -0.323850685544609 0.270746053041039 -1.19614185288057 0.231641207430694 0.944343226479129
"2819" "ENSG00000144746.7" "ARL6IP5" 670.097004779526 -0.303670756705327 0.253764455348985 -1.19666387590693 0.231437592534912 0.944343226479129
"2820" "ENSG00000163221.9" "S100A12" 66.4470883980135 -1.14561430218103 0.957579933952118 -1.1963641483723 0.231554485606915 0.944343226479129
"2821" "ENSG00000174640.13" "SLCO2A1" 36.378762765412 0.457966176865602 0.382917213538535 1.19599266022423 0.231699423339991 0.944343226479129
"2822" "ENSG00000176978.14" "DPP7" 285.594443886342 -0.267585400155749 0.223703107626784 -1.19616308863342 0.231632921951424 0.944343226479129
"2823" "ENSG00000185883.12" "ATP6V0C" 102.882110150882 -0.504669905055538 0.421698858628857 -1.19675425894312 0.231402351578222 0.944343226479129
"2824" "ENSG00000206503.13" "HLA-A" 2191.42408988162 0.340297239508571 0.284109328067146 1.19776862598523 0.231007104423159 0.944343226479129
"2825" "ENSG00000234797.5" "RPS3AP6" 33.1502026907065 -0.392347880913788 0.32800713790313 -1.19615653312294 0.231635479669517 0.944343226479129
"2826" "ENSG00000238083.7" "LRRC37A2" 122.427198297616 -0.451573817710812 0.377484998881205 -1.19626957110664 0.231591379231457 0.944343226479129
"2827" "ENSG00000109929.10" "SC5D" 173.882682945164 0.288607063294537 0.241372782843299 1.19569016810774 0.231817489544349 0.944359285097662
"2828" "ENSG00000130150.12" "MOSPD2" 70.3546720528515 0.276414953176494 0.23124352119387 1.19534139486119 0.231953672827045 0.944359285097662
"2829" "ENSG00000175984.15" "DENND2C" 83.7666022743121 0.297953503678468 0.249303727648236 1.19514259369148 0.232031322870844 0.944359285097662
"2830" "ENSG00000187446.12" "CHP1" 530.628383602029 -0.308246857635541 0.257908762852199 -1.19517791573522 0.232017525033473 0.944359285097662
"2831" "ENSG00000008952.17" "SEC62" 462.949780980258 -0.237192598056624 0.198673287556932 -1.19388268535424 0.232523861406078 0.944694827398663
"2832" "ENSG00000025796.14" "SEC63" 269.499900317165 0.169173619652295 0.141697311584507 1.19390846418001 0.232513776208384 0.944694827398663
"2833" "ENSG00000068796.16" "KIF2A" 62.299972700193 0.270731153462104 0.226662236931296 1.19442549022476 0.232311570706299 0.944694827398663
"2834" "ENSG00000167995.16" "BEST1" 456.849049246225 -0.285124657298764 0.238758843747181 -1.19419516707276 0.232401633163562 0.944694827398663
"2835" "ENSG00000173638.19" "SLC19A1" 35.0950913933884 -0.463234053882991 0.387922320150435 -1.19414127473601 0.23242271007233 0.944694827398663
"2836" "ENSG00000001036.13" "FUCA2" 431.864467533736 -0.278645131574644 0.233631469908348 -1.19266951358888 0.232998829794553 0.945623862429056
"2837" "ENSG00000102119.10" "EMD" 47.6477686781344 -0.514811838483305 0.431585879400314 -1.19283753953821 0.23293300499975 0.945623862429056
"2838" "ENSG00000170860.4" "LSM3" 363.604691245364 -0.292644024004075 0.245310599407203 -1.19295303468849 0.232887766992371 0.945623862429056
"2839" "ENSG00000076382.17" "SPAG5" 98.1487602360532 0.422458634825246 0.354350460080302 1.1922056901789 0.233180602826534 0.945958679040676
"2840" "ENSG00000089048.14" "ESF1" 109.895937609106 -0.249704278577134 0.209834435654321 -1.19000619606829 0.234043956746334 0.945958679040676
"2841" "ENSG00000103061.13" "SLC7A6OS" 106.287468914423 0.273151121169315 0.229530342702558 1.19004362540112 0.234029245920107 0.945958679040676
"2842" "ENSG00000112118.19" "MCM3" 72.9182131432408 -0.30496723592341 0.256286209970416 -1.1899478944209 0.234066872309943 0.945958679040676
"2843" "ENSG00000125844.15" "RRBP1" 141.118279763883 -0.267936159420082 0.225092869700924 -1.19033605896128 0.233914333506805 0.945958679040676
"2844" "ENSG00000145864.12" "GABRB2" 106.817918057112 0.347071033380106 0.29150982574388 1.19059806129843 0.233811413077149 0.945958679040676
"2845" "ENSG00000148842.18" "CNNM2" 73.4232802208059 0.283839757066406 0.238446209824977 1.19037227421123 0.233900105427528 0.945958679040676
"2846" "ENSG00000172766.19" "NAA16" 71.0054541108394 0.292178376881415 0.245311770466363 1.19104915482023 0.23363428857247 0.945958679040676
"2847" "ENSG00000176845.13" "METRNL" 79.863960683237 -0.386723003634131 0.324561233434979 -1.19152555448864 0.233447330755801 0.945958679040676
"2848" "ENSG00000178971.15" "CTC1" 87.4689489815377 -0.290207450440889 0.243480485271507 -1.19191256793035 0.233295529685591 0.945958679040676
"2849" "ENSG00000197265.9" "GTF2E2" 109.835622774947 -0.347222764111498 0.291741351091594 -1.19017329155539 0.233978288383038 0.945958679040676
"2850" "ENSG00000246695.7" "RASSF8-AS1" 65.0911186171232 0.343874877775489 0.288767889015839 1.19083489146754 0.233718408465177 0.945958679040676
"2851" "ENSG00000143756.12" "FBXO28" 167.276760443211 0.221828354811151 0.186521951120139 1.18928819626313 0.234326278595229 0.946069756119783
"2852" "ENSG00000145242.13" "EPHA5" 33.2127724633364 0.466653685443029 0.392392814499029 1.18925135272625 0.23434077220088 0.946069756119783
"2853" "ENSG00000159239.13" "AC005041.1" 45.7787497395885 -0.436297185974633 0.366845443712077 -1.18932153432187 0.234313164530924 0.946069756119783
"2854" "ENSG00000059691.12" "GATB" 93.5364284690221 -0.253024033946991 0.213234888624694 -1.186597726005 0.235386333313085 0.946636249503247
"2855" "ENSG00000100612.14" "DHRS7" 760.733575829726 -0.270536789246423 0.228033130186562 -1.18639247299324 0.235467342839625 0.946636249503247
"2856" "ENSG00000140873.16" "ADAMTS18" 39.4760308764539 -0.432828254681651 0.364710806941549 -1.18677112507669 0.235317911314084 0.946636249503247
"2857" "ENSG00000145912.8" "NHP2" 286.693175590782 -0.309049728215545 0.260097202715149 -1.18820858121265 0.234751243727312 0.946636249503247
"2858" "ENSG00000154114.12" "TBCEL" 70.9097111803799 0.288524578652757 0.242998105770291 1.18735320070973 0.235088331496792 0.946636249503247
"2859" "ENSG00000185963.14" "BICD2" 113.863953471237 -0.321428704698122 0.270563545833038 -1.1879970884787 0.234834556770523 0.946636249503247
"2860" "ENSG00000187097.12" "ENTPD5" 83.0285822875365 -0.314111678235198 0.264734337055636 -1.18651657253356 0.235418360713017 0.946636249503247
"2861" "ENSG00000197622.13" "CDC42SE1" 809.606183452357 0.166293786118772 0.140095534328736 1.18700276147676 0.235226531258776 0.946636249503247
"2862" "ENSG00000226950.6" "DANCR" 52.423308723809 -0.30746768398737 0.259096933427423 -1.18668978409 0.235350006116304 0.946636249503247
"2863" "ENSG00000248538.7" "AC022784.1" 85.7918826265448 -0.388670221860875 0.326981815234383 -1.18866005310501 0.234573466060842 0.946636249503247
"2864" "ENSG00000261759.1" "AC099518.5" 36.8463464362386 0.380349897058416 0.320049309123906 1.18841030496074 0.234671798472995 0.946636249503247
"2865" "ENSG00000272335.1" "AC093297.2" 63.6754415412176 0.373481306171899 0.314421354010104 1.18783696275252 0.234897648804248 0.946636249503247
"2866" "ENSG00000119397.16" "CNTRL" 78.8721062752919 0.293818098698752 0.247731369595228 1.18603509591387 0.235608439973702 0.946872997772888
"2867" "ENSG00000156931.15" "VPS8" 77.9461413351193 0.258817782769871 0.218363855977187 1.1852592619399 0.235914955247572 0.947774138312359
"2868" "ENSG00000004142.12" "POLDIP2" 314.050865989428 -0.311668978732757 0.268629831565313 -1.16021730318131 0.245960343832671 0.948222888162606
"2869" "ENSG00000005022.6" "SLC25A5" 904.823516396801 -0.203863340671942 0.172531788969935 -1.18159871806271 0.237364962445446 0.948222888162606
"2870" "ENSG00000005801.18" "ZNF195" 131.342288764161 0.219159674536643 0.185522042171268 1.18131340067031 0.23747824573365 0.948222888162606
"2871" "ENSG00000007202.15" "KIAA0100" 134.981250836138 -0.270565265192266 0.230854977920535 -1.17201399610018 0.241191436963975 0.948222888162606
"2872" "ENSG00000008294.21" "SPAG9" 276.007508978177 0.249901417953203 0.214748363771807 1.16369416541282 0.244547974758453 0.948222888162606
"2873" "ENSG00000014824.14" "SLC30A9" 146.280986426361 0.207916425452215 0.178096025101485 1.16744001071184 0.24303272111842 0.948222888162606
"2874" "ENSG00000019582.15" "CD74" 11314.0462721891 0.594884993499834 0.508856998850801 1.16906123890075 0.242378959224619 0.948222888162606
"2875" "ENSG00000023445.14" "BIRC3" 363.947362865141 -0.283877975470068 0.239631318549812 -1.18464471667571 0.236157948975429 0.948222888162606
"2876" "ENSG00000053900.10" "ANAPC4" 136.503284272281 -0.205578875482228 0.176123121243383 -1.16724524316226 0.243111344649928 0.948222888162606
"2877" "ENSG00000054267.22" "ARID4B" 291.057082068961 0.196200812271158 0.16654024825605 1.17809847364648 0.238757350492065 0.948222888162606
"2878" "ENSG00000055208.19" "TAB2" 158.419351463405 0.237753259689882 0.204295947145722 1.16376885107904 0.244517698576631 0.948222888162606
"2879" "ENSG00000062194.16" "GPBP1" 464.577946694433 0.239031760518597 0.20277623337201 1.17879574220157 0.238479520190823 0.948222888162606
"2880" "ENSG00000064115.11" "TM7SF3" 124.108938688247 -0.322899590145183 0.27370469289553 -1.17973713468051 0.23810477956017 0.948222888162606
"2881" "ENSG00000067225.18" "PKM" 2348.95782338348 -0.333538383405959 0.284336522366377 -1.17304094679819 0.240779385797911 0.948222888162606
"2882" "ENSG00000068654.16" "POLR1A" 79.0386954122534 -0.277010568254905 0.235050533023864 -1.17851495459821 0.238591374023891 0.948222888162606
"2883" "ENSG00000068697.7" "LAPTM4A" 1208.29177097141 -0.200745687601444 0.173058764011447 -1.1599856773978 0.246054637495155 0.948222888162606
"2884" "ENSG00000070761.8" "CFAP20" 156.509821629185 0.227669625030038 0.196508163257331 1.15857591489418 0.246629091036314 0.948222888162606
"2885" "ENSG00000071082.11" "RPL31" 744.236216646754 -0.278653242069705 0.240519186836683 -1.15854891135531 0.246640103670119 0.948222888162606
"2886" "ENSG00000073417.15" "PDE8A" 137.146866658148 -0.293657288376396 0.251001644075517 -1.16994169284423 0.242024434021162 0.948222888162606
"2887" "ENSG00000083290.20" "ULK2" 56.5525833968962 0.339149317696532 0.291925841833773 1.16176531534899 0.245330806481509 0.948222888162606
"2888" "ENSG00000084676.15" "NCOA1" 76.5008858056594 0.262299600266534 0.226518029880641 1.15796345396765 0.246878950713429 0.948222888162606
"2889" "ENSG00000084710.14" "EFR3B" 52.1706366513612 0.367508673675171 0.310865424895103 1.18221147880689 0.237121799110135 0.948222888162606
"2890" "ENSG00000086232.13" "EIF2AK1" 140.314739968039 -0.267597461450591 0.227710780788238 -1.17516377803582 0.239929198644397 0.948222888162606
"2891" "ENSG00000088356.6" "PDRG1" 188.279887055323 0.23227614887541 0.200434287046768 1.15886434550598 0.246511484216925 0.948222888162606
"2892" "ENSG00000089682.16" "RBM41" 54.4537048797826 0.350949145954014 0.301624840311368 1.16352865895172 0.244615077380668 0.948222888162606
"2893" "ENSG00000093167.18" "LRRFIP2" 229.849790784459 0.197984711947271 0.16887430023509 1.17237917001969 0.241044858633193 0.948222888162606
"2894" "ENSG00000099219.14" "ERMP1" 41.248873349918 0.354424504151058 0.299371175206201 1.18389655886856 0.236454012521171 0.948222888162606
"2895" "ENSG00000100104.13" "SRRD" 73.0048604754113 -0.288288792209397 0.248566673305267 -1.15980468489976 0.246128336243454 0.948222888162606
"2896" "ENSG00000100319.12" "ZMAT5" 118.670563630414 -0.328764726576968 0.28392512248373 -1.1579275680186 0.246893596249319 0.948222888162606
"2897" "ENSG00000102096.9" "PIM2" 434.622063851486 -0.405776185899754 0.347656455487712 -1.1671757549576 0.243139399891894 0.948222888162606
"2898" "ENSG00000103091.15" "WDR59" 83.032957155107 -0.261246742225753 0.221777059218947 -1.17797008917789 0.238808530842935 0.948222888162606
"2899" "ENSG00000104131.13" "EIF3J" 184.267899736024 0.256072688339018 0.218215396913038 1.17348588578773 0.240601013612062 0.948222888162606
"2900" "ENSG00000106299.8" "WASL" 73.3018816163637 0.307368210867997 0.263087187374014 1.16831311298726 0.242680487892438 0.948222888162606
"2901" "ENSG00000106588.11" "PSMA2" 972.000690977566 0.237681058712956 0.203515476119071 1.16787707375087 0.242856353095111 0.948222888162606
"2902" "ENSG00000108344.15" "PSMD3" 168.832350334166 -0.329457425881752 0.283963044420465 -1.16021233169315 0.245962367433798 0.948222888162606
"2903" "ENSG00000109113.20" "RAB34" 186.643292896449 -0.244294283306218 0.209731906036837 -1.16479313006058 0.244102740389276 0.948222888162606
"2904" "ENSG00000110080.18" "ST3GAL4" 35.0238111636167 -0.545143336014788 0.464706086077353 -1.17309274043819 0.240758617387554 0.948222888162606
"2905" "ENSG00000110200.8" "ANAPC15" 47.0012686504743 -0.313931130042818 0.266499933951404 -1.177978265841 0.238805270992872 0.948222888162606
"2906" "ENSG00000110717.13" "NDUFS8" 428.678257963711 -0.319012425064817 0.270648297013006 -1.17869733002416 0.238518719201154 0.948222888162606
"2907" "ENSG00000113140.11" "SPARC" 77.0489384454619 -0.384352335428252 0.326402112978476 -1.17754242434576 0.238979074878492 0.948222888162606
"2908" "ENSG00000113272.14" "THG1L" 46.3583686772301 0.258794654232125 0.220797701889146 1.17208943760681 0.241161150113419 0.948222888162606
"2909" "ENSG00000115525.18" "ST3GAL5" 134.628951370386 0.361812782479027 0.312365363850408 1.15829994087404 0.246741655510732 0.948222888162606
"2910" "ENSG00000116396.14" "KCNC4" 104.648564768547 -0.300869183400618 0.256522312322716 -1.17287724672508 0.240845035171395 0.948222888162606
"2911" "ENSG00000117475.14" "BLZF1" 158.115378098207 0.231943308479734 0.197132208335178 1.17658758271184 0.239360156335082 0.948222888162606
"2912" "ENSG00000117597.18" "UTP25" 137.612371569404 -0.28741157548903 0.247076432113075 -1.16324965935033 0.244728223699021 0.948222888162606
"2913" "ENSG00000117691.10" "NENF" 157.94574413051 -0.75379483651279 0.638458259580672 -1.18064857835479 0.237742356983701 0.948222888162606
"2914" "ENSG00000119139.19" "TJP2" 123.17598220319 -0.290077835745666 0.250422591967893 -1.15835329978079 0.24671988863656 0.948222888162606
"2915" "ENSG00000119938.9" "PPP1R3C" 45.3937047919312 0.492882749508197 0.420489115517284 1.17216529826665 0.241130697689371 0.948222888162606
"2916" "ENSG00000119977.21" "TCTN3" 124.892748242974 -0.231614095119583 0.195572449761306 -1.18428794752157 0.236299098155973 0.948222888162606
"2917" "ENSG00000121931.16" "LRIF1" 206.649982364573 0.310546350122639 0.266378418574032 1.16580897125617 0.243691689220169 0.948222888162606
"2918" "ENSG00000122515.15" "ZMIZ2" 43.8859085898388 -0.407110766876942 0.345212100043486 -1.17930619125361 0.238276273819901 0.948222888162606
"2919" "ENSG00000123144.11" "TRIR" 408.497934829875 -0.288922123312482 0.245058578533498 -1.17899208034861 0.238401329418963 0.948222888162606
"2920" "ENSG00000123159.16" "GIPC1" 34.1693192957459 -0.360809721409113 0.306989293713542 -1.17531695338468 0.239867934360713 0.948222888162606
"2921" "ENSG00000123349.14" "PFDN5" 837.041759649909 -0.288884191393596 0.245359862183197 -1.17738976873855 0.239039971633808 0.948222888162606
"2922" "ENSG00000124067.17" "SLC12A4" 34.4104121651931 -0.330733973034016 0.280322762264979 -1.17983274123628 0.238066744674207 0.948222888162606
"2923" "ENSG00000128908.16" "INO80" 41.9257268148044 -0.378752658575166 0.321993036486451 -1.17627593039921 0.239484630849793 0.948222888162606
"2924" "ENSG00000129197.14" "RPAIN" 235.662776513358 -0.222766858721407 0.189237959080507 -1.1771785100823 0.239124264135854 0.948222888162606
"2925" "ENSG00000129538.14" "RNASE1" 56.1176603729195 -0.735813430044314 0.63437353140701 -1.15990562912093 0.246087230627495 0.948222888162606
"2926" "ENSG00000129559.13" "NEDD8" 680.870876218094 -0.31218618492469 0.269066394042134 -1.16025706605264 0.245944159120866 0.948222888162606
"2927" "ENSG00000130227.17" "XPO7" 60.4618009821826 -0.306880840302923 0.264556722104117 -1.15998126172031 0.246056435340824 0.948222888162606
"2928" "ENSG00000130813.18" "C19orf66" 109.991716547906 0.315931485275922 0.269787767716529 1.17103710056965 0.241583864667125 0.948222888162606
"2929" "ENSG00000131473.17" "ACLY" 180.870070098778 -0.282552356082481 0.241525902786425 -1.16986357497372 0.242055874349396 0.948222888162606
"2930" "ENSG00000136247.14" "ZDHHC4" 147.201019456713 -0.23518712100341 0.202610297032481 -1.16078562860853 0.245729088828512 0.948222888162606
"2931" "ENSG00000136932.13" "TRMO" 90.5680336604854 0.223614811825159 0.190284193374389 1.17516230780762 0.239929786732906 0.948222888162606
"2932" "ENSG00000138074.15" "SLC5A6" 129.572753164564 0.314652474345893 0.266789361977549 1.1794041262124 0.238237292875376 0.948222888162606
"2933" "ENSG00000138166.6" "DUSP5" 71.8263145369259 0.379837051455701 0.326325937380762 1.16398057262761 0.244431884896425 0.948222888162606
"2934" "ENSG00000138640.15" "FAM13A" 75.8444249674837 0.385460138375292 0.330523533986721 1.16621087075384 0.243529198461017 0.948222888162606
"2935" "ENSG00000140264.19" "SERF2" 3252.34260181455 -0.285203729819767 0.241008083123233 -1.18337827563209 0.236659263140439 0.948222888162606
"2936" "ENSG00000141428.17" "C18orf21" 49.1983130864638 -0.333910969979204 0.287043835083843 -1.16327518367246 0.244717870964155 0.948222888162606
"2937" "ENSG00000141646.13" "SMAD4" 154.032559225763 0.279109665235833 0.239744280000336 1.16419739080091 0.244344027398461 0.948222888162606
"2938" "ENSG00000142875.19" "PRKACB" 55.7637906965122 0.462331304369434 0.395889551974536 1.16782901206539 0.242875743019746 0.948222888162606
"2939" "ENSG00000143322.20" "ABL2" 371.473293754059 0.332694576608276 0.282788025815874 1.17648042433345 0.239402950443051 0.948222888162606
"2940" "ENSG00000145901.15" "TNIP1" 264.99460695803 -0.435418725963492 0.374106948591866 -1.16388836829255 0.244469253993041 0.948222888162606
"2941" "ENSG00000147050.14" "KDM6A" 69.9474003682856 0.325166955876132 0.280284317685276 1.16013253456889 0.245994849758206 0.948222888162606
"2942" "ENSG00000147416.11" "ATP6V1B2" 3218.90882334122 0.276636428856376 0.238037286719657 1.16215586502706 0.245172158527647 0.948222888162606
"2943" "ENSG00000148291.10" "SURF2" 51.1656907527664 -0.3454513138957 0.294128878444155 -1.17448961735082 0.240198968243298 0.948222888162606
"2944" "ENSG00000151366.13" "NDUFC2" 468.045784885126 -0.315399928613198 0.26919507203273 -1.17164079651076 0.241341301575244 0.948222888162606
"2945" "ENSG00000151500.15" "THYN1" 55.4167599836071 -0.398951334320713 0.342534530185584 -1.16470399087812 0.244138832995798 0.948222888162606
"2946" "ENSG00000153879.9" "CEBPG" 279.732802844645 -0.223505774324382 0.191310680370317 -1.16828696595373 0.242691031100847 0.948222888162606
"2947" "ENSG00000154370.16" "TRIM11" 81.6924939353204 -0.242313374929354 0.206785813807131 -1.17180850305021 0.241273948067532 0.948222888162606
"2948" "ENSG00000154447.15" "SH3RF1" 84.1605753260684 0.332594064714916 0.280820570807139 1.18436503336978 0.236268595500576 0.948222888162606
"2949" "ENSG00000154874.15" "CCDC144B" 82.3299518788713 0.458313011253695 0.389410189178608 1.17694149765425 0.239218857383986 0.948222888162606
"2950" "ENSG00000156273.16" "BACH1" 362.414232890075 0.383537964050107 0.331043918732312 1.15857124190293 0.246630996759709 0.948222888162606
"2951" "ENSG00000156795.7" "WDYHV1" 56.6091951705322 0.399213792338534 0.341379364864136 1.16941395241454 0.24223689112414 0.948222888162606
"2952" "ENSG00000160307.10" "S100B" 64.2251699623451 -0.517780480076457 0.439186296977592 -1.17895408768383 0.238416458412279 0.948222888162606
"2953" "ENSG00000162493.16" "PDPN" 679.971569113954 -0.375876014629932 0.318476137550912 -1.18023289757414 0.237907598162067 0.948222888162606
"2954" "ENSG00000163453.11" "IGFBP7" 39.8888713628575 0.505981017753586 0.430876190362323 1.17430721184224 0.240271995672092 0.948222888162606
"2955" "ENSG00000163864.17" "NMNAT3" 110.39322291508 0.248940174137616 0.213003929176733 1.16871165287785 0.242519825431177 0.948222888162606
"2956" "ENSG00000163931.16" "TKT" 261.324756812794 -0.235715120108894 0.202091257928064 -1.16637959764097 0.243461003701884 0.948222888162606
"2957" "ENSG00000164209.17" "SLC25A46" 149.747999181078 0.241420790327649 0.20476995295477 1.17898542654339 0.238403978970281 0.948222888162606
"2958" "ENSG00000164329.13" "TENT2" 222.508176066305 0.285535525481952 0.243050594234212 1.17479871374764 0.240075254870146 0.948222888162606
"2959" "ENSG00000164543.7" "STK17A" 219.012016167648 -0.323293576355678 0.275776992307391 -1.17230075522516 0.24107632850913 0.948222888162606
"2960" "ENSG00000165819.12" "METTL3" 145.729289019021 0.242021286862472 0.205508079030974 1.17767285842808 0.238927051315417 0.948222888162606
"2961" "ENSG00000166526.17" "ZNF3" 124.399280647488 -0.242004417288219 0.204703624927745 -1.18221852384705 0.237119004433685 0.948222888162606
"2962" "ENSG00000167600.14" "CYP2S1" 73.0481766730244 -0.358255347201766 0.304277877093268 -1.17739531583478 0.239037758617041 0.948222888162606
"2963" "ENSG00000167625.10" "ZNF526" 40.4073103522586 -0.323622897118571 0.279088690934146 -1.15957008517745 0.246223886464605 0.948222888162606
"2964" "ENSG00000168314.17" "MOBP" 65.3455353144887 0.375795458334845 0.318677652123518 1.17923379888963 0.238305090967441 0.948222888162606
"2965" "ENSG00000168743.12" "NPNT" 46.9724313266536 0.348194800677171 0.297005982213728 1.17234945263361 0.241056784644905 0.948222888162606
"2966" "ENSG00000169682.18" "SPNS1" 226.770379337804 -0.273339461069811 0.231162161494454 -1.18245762759217 0.237024168866194 0.948222888162606
"2967" "ENSG00000170043.11" "TRAPPC1" 75.7359090797515 -0.318845787841652 0.270817827840624 -1.17734415929697 0.239058168090914 0.948222888162606
"2968" "ENSG00000171843.16" "MLLT3" 98.6323674736976 0.317286508626306 0.270687361868915 1.17215117261351 0.241136367885451 0.948222888162606
